District,Size,Price
Бостандыкский,70,32000000
Медеуский,49,17300000
Бостандыкский,103,55000000
Алмалинский,59,29000000
Бостандыкский,77,64980000
Медеуский,44,20500000
Алмалинский,97,46780000
Бостандыкский,43,18000000
Алмалинский,53,21500000
Турксибский,70,15554000
Бостандыкский,55,33500000
Бостандыкский,74,32300000
Бостандыкский,42,13090000
Бостандыкский,93,37480000
Наурызбайский,60,14000000
Бостандыкский,86,36000000
Алмалинский,60,21760000
Медеуский,81,28918000
Бостандыкский,45,18500000
Бостандыкский,65,29000000
Бостандыкский,38,16910000
Ауэзовский,68,20000000
Бостандыкский,57,25409500
Алмалинский,37,16900000
Алмалинский,75,24500000
Бостандыкский,83,37068500
Жетысуский,50,12000000
Алмалинский,63,23500000
Бостандыкский,154,68841500
Алмалинский,61,20500000
Бостандыкский,70,28700000
Ауэзовский,84,23200000
Бостандыкский,70,26500000
Бостандыкский,77,33000000
Бостандыкский,121,54980000
Бостандыкский,72,32900000
Медеуский,51,21000000
Алмалинский,53,19500000
Алмалинский,67,28000000
Бостандыкский,80,36000000
Бостандыкский,42,16500000
Ауэзовский,45,12100000
Алмалинский,75,23000000
Ауэзовский,70,22000000
Бостандыкский,70,30400000
Бостандыкский,50,25980000
Бостандыкский,105,44500000
Бостандыкский,105,36000000
Алмалинский,81,35000000
Бостандыкский,45,23900000
Бостандыкский,43,16500000
Бостандыкский,38,18000000
Бостандыкский,45,17900000
Алатауский,45,13500000
Бостандыкский,35,12350000
Алмалинский,58,21500000
Медеуский,59,29000000
Наурызбайский,58,16000000
Бостандыкский,38,17480000
Ауэзовский,41,15000000
Медеуский,47,16900000
Ауэзовский,64,28000000
Бостандыкский,52,21000000
Бостандыкский,170,69999000
Алмалинский,80,29800000
Бостандыкский,167,55000000
Алмалинский,45,15500000
Бостандыкский,170,79000000
Бостандыкский,76,27100000
Бостандыкский,45,17800000
Ауэзовский,58,19480000
Ауэзовский,56,25500000
Бостандыкский,44,18000000
Медеуский,55,19600000
Наурызбайский,71,16400000
Ауэзовский,94,33500000
Бостандыкский,33,13000000
Ауэзовский,76,27999999
Ауэзовский,115,44500000
Ауэзовский,126,41500000
Алмалинский,65,22000000
Медеуский,38,21000000
Бостандыкский,34,13480000
Медеуский,45,21500000
Бостандыкский,43,16500000
Ауэзовский,86,39000000
Бостандыкский,60,18100000
Алмалинский,63,24500000
Алмалинский,56,18000000
Алатауский,46,11800000
Наурызбайский,162,31000000
Бостандыкский,45,21000000
Ауэзовский,42,13500000
Бостандыкский,40,16199909
Ауэзовский,54,25000000
Ауэзовский,140,79999999
Алмалинский,54,19500000
Жетысуский,62,19000000
Алмалинский,40,13500000
Бостандыкский,62,17800000
Ауэзовский,43,16300000
Алмалинский,59,18000000
Бостандыкский,45,18500000
Алмалинский,62,20300000
Бостандыкский,86,38000000
Ауэзовский,59,16500000
Ауэзовский,43,15300000
Ауэзовский,84,29900000
Алмалинский,64,38500000
Наурызбайский,74,21500000
Медеуский,132,63000000
Медеуский,118,35000000
Бостандыкский,112,70000000
Бостандыкский,112,70000000
Медеуский,85,36000000
Алмалинский,57,18500000
Алмалинский,128,45000000
Ауэзовский,48,20000000
Ауэзовский,70,21000000
Бостандыкский,64,24500000
Бостандыкский,33,13000000
Бостандыкский,76,23800000
Бостандыкский,80,31400000
Ауэзовский,41,14700000
Бостандыкский,61,20000000
Алмалинский,62,24000000
Алмалинский,44,16100000
Медеуский,101,50500000
Медеуский,120,33000000
Турксибский,63,15000000
Ауэзовский,78,23400000
Бостандыкский,60,23500000
Бостандыкский,73,22500000
Алмалинский,120,42000000
Бостандыкский,90,37900000
Бостандыкский,43,16500000
Ауэзовский,55,16000000
Турксибский,58,17000000
Алатауский,69,20500000
Ауэзовский,42,16500000
Алатауский,128,23500000
Алмалинский,52,20500000
Алмалинский,53,28950000
Бостандыкский,32,12700000
Бостандыкский,45,15500000
Алмалинский,120,55500000
Бостандыкский,44,18500000
Наурызбайский,69,26500000
Ауэзовский,59,18000000
Медеуский,64,35000000
Ауэзовский,48,15500000
Бостандыкский,45,18500000
Бостандыкский,68,28500000
Алмалинский,127,63000000
Ауэзовский,43,15900000
Ауэзовский,85,33000000
Алмалинский,31,13000000
Бостандыкский,40,10500000
Бостандыкский,70,29300000
Бостандыкский,70,29300000
Алмалинский,48,21500000
Алмалинский,60,18500000
Бостандыкский,108,57000000
Алмалинский,54,17300000
Алатауский,90,28000000
Бостандыкский,60,21499999
Бостандыкский,41,19500000
Алмалинский,42,19000000
Жетысуский,72,19500000
Бостандыкский,56,30888000
Алмалинский,68,27000000
Алмалинский,60,17000000
Алмалинский,33,12000000
Ауэзовский,44,12900000
Ауэзовский,42,14500000
Ауэзовский,48,21000000
Бостандыкский,79,35500000
Медеуский,70,41000000
Бостандыкский,75,28500000
Бостандыкский,65,27000000
Ауэзовский,81,27950000
Бостандыкский,102,50000000
Бостандыкский,45,27800000
Ауэзовский,45,14900000
Бостандыкский,82,37500000
Ауэзовский,45,16000000
Жетысуский,74,22500000
Алмалинский,56,25000000
Бостандыкский,77,36018463
